"ACTIVITY" "PERSON" "AVERAGE"
"89283" "LAYING" 25 -0.1939118
"89284" "LAYING" 25 -0.3242444
"89285" "LAYING" 25 -0.07776666
"89286" "LAYING" 25 0.01659268
"89287" "LAYING" 25 0.01352232
"89288" "LAYING" 25 0.1033281
"89289" "LAYING" 25 0.4669556
"89290" "LAYING" 25 0.2238602
"89291" "LAYING" 25 0.07097398
"89292" "LAYING" 25 -0.02147791
"89293" "LAYING" 25 -0.02040643
"89294" "LAYING" 25 0.04031816
"89295" "LAYING" 25 0.04768893
"89296" "LAYING" 25 -0.03294623
"89297" "LAYING" 25 -0.06027836
"89298" "LAYING" 25 0.1840666
"89299" "LAYING" 25 -0.4427629
"89300" "LAYING" 25 0.05600292
"89301" "LAYING" 25 0.1356581
"89302" "LAYING" 25 0.1218332
"89303" "LAYING" 25 0.2567904
"89304" "LAYING" 25 0.3370975
"89305" "LAYING" 25 0.1712189
"89306" "LAYING" 25 -0.2633195
"89307" "LAYING" 25 -0.1062894
"89308" "LAYING" 25 -0.01029965
"89309" "LAYING" 25 -0.07236327
"89310" "LAYING" 25 -0.2572312
"89311" "LAYING" 25 -0.05658824
"89312" "LAYING" 25 0.1836014
"89313" "LAYING" 25 0.1220903
"89314" "LAYING" 25 0.1065759
"89315" "LAYING" 25 0.1088466
"89316" "LAYING" 25 0.212538
"89317" "LAYING" 25 0.1983073
"89318" "LAYING" 25 0.09486251
"89319" "LAYING" 25 0.05908594
"89320" "LAYING" 25 0.007447459
"89321" "LAYING" 25 -0.01142135
"89322" "LAYING" 25 -0.007015032
"89323" "LAYING" 25 -0.008309052
"89324" "LAYING" 25 -0.00292
"89325" "LAYING" 25 -0.005421649
"89326" "LAYING" 25 0.003129414
"89327" "LAYING" 25 0.003255745
"89328" "LAYING" 25 0.003867719
"89329" "LAYING" 25 0.005120943
"89330" "LAYING" 25 -0.001932416
"89331" "LAYING" 25 0.3634006
"89332" "LAYING" 25 0.2727877
"89333" "LAYING" 25 0.1525573
"89334" "LAYING" 25 0.05548932
"89335" "LAYING" 25 -0.03180345
"89336" "LAYING" 25 -0.01172815
"89337" "LAYING" 25 -0.01051156
"89338" "LAYING" 25 -0.01384155
"89339" "LAYING" 25 -0.1275533
"89340" "LAYING" 25 -0.01128761
"89341" "LAYING" 25 0.1130452
"89342" "LAYING" 25 -0.02794454
"89343" "LAYING" 25 0.02277918
"89344" "LAYING" 25 0.03146537
"89345" "LAYING" 25 0.0288445
"89346" "LAYING" 25 -0.007204738
"89347" "LAYING" 25 -0.02541721
"89348" "LAYING" 25 0.06877846
"89349" "LAYING" 25 0.03212234
"89350" "LAYING" 25 -0.02262103
"89351" "LAYING" 25 0.01078157
"89352" "LAYING" 25 0.1572485
"89353" "LAYING" 25 0.2501092
"89354" "LAYING" 25 0.2110132
"89355" "LAYING" 25 0.1116541
"89356" "LAYING" 25 -0.0453677
"89357" "LAYING" 25 -0.07792616
"89358" "LAYING" 25 -0.02692753
"89359" "LAYING" 25 -0.01504818
"89360" "LAYING" 25 0.0004723866
"89361" "LAYING" 25 -0.04885757
"89362" "LAYING" 25 -0.08346544
"89363" "LAYING" 25 0.00873183
"89364" "LAYING" 25 0.08614382
"89365" "LAYING" 25 -0.003057047
"89366" "LAYING" 25 0.006273601
"89367" "LAYING" 25 -0.03145003
"89368" "LAYING" 25 0.005984599
"89369" "LAYING" 25 0.006422281
"89370" "LAYING" 25 -0.01764013
"89371" "LAYING" 26 -0.1299285
"89372" "LAYING" 26 -0.1156122
"89373" "LAYING" 26 -0.1162999
"89374" "LAYING" 26 -0.1155343
"89375" "LAYING" 26 -0.1244792
"89376" "LAYING" 26 -0.1151119
"89377" "LAYING" 26 -0.1160477
"89378" "LAYING" 26 -0.09922311
"89379" "LAYING" 26 -0.1254219
"89380" "LAYING" 26 -0.1215336
"89381" "LAYING" 26 -0.1295334
"89382" "LAYING" 26 -0.1171882
"89383" "LAYING" 26 -0.1022349
"89384" "LAYING" 26 -0.1184655
"89385" "LAYING" 26 -0.1116467
"89386" "LAYING" 26 -0.1144281
"89387" "LAYING" 26 -0.1211513
"89388" "LAYING" 26 -0.1242225
"89389" "LAYING" 26 -0.1564355
"89390" "LAYING" 26 -0.1542358
"89391" "LAYING" 26 -0.1523666
"89392" "LAYING" 26 -0.1608204
"89393" "LAYING" 26 -0.1557851
"89394" "LAYING" 26 -0.1668655
"89395" "LAYING" 26 -0.1632342
"89396" "LAYING" 26 -0.1659304
"89397" "LAYING" 26 -0.1657874
"89398" "LAYING" 26 -0.1626057
"89399" "LAYING" 26 -0.1580566
"89400" "LAYING" 26 -0.1646255
"89401" "LAYING" 26 -0.1568933
"89402" "LAYING" 26 -0.1604607
"89403" "LAYING" 26 -0.1624919
"89404" "LAYING" 26 -0.1503289
"89405" "LAYING" 26 -0.07550567
"89406" "LAYING" 26 -0.06825195
"89407" "LAYING" 26 -0.06266626
"89408" "LAYING" 26 -0.06425153
"89409" "LAYING" 26 -0.06364141
"89410" "LAYING" 26 -0.07159966
"89411" "LAYING" 26 -0.06900564
"89412" "LAYING" 26 -0.06679572
"89413" "LAYING" 26 -0.06542175
"89414" "LAYING" 26 -0.06237365
"89415" "LAYING" 26 -0.06252325
"89416" "LAYING" 26 -0.07131213
"89417" "LAYING" 26 -0.07180039
"89418" "LAYING" 26 -0.06848803
"89419" "LAYING" 26 -0.06639802
"89420" "LAYING" 26 -0.06666738
"89421" "LAYING" 26 -0.06087928
"89422" "LAYING" 26 -0.0614009
"89423" "LAYING" 26 -0.04832751
"89424" "LAYING" 26 -0.1122374
"89425" "LAYING" 26 -0.1012217
"89426" "LAYING" 26 -0.08744511
"89427" "LAYING" 26 -0.09244114
"89428" "LAYING" 26 -0.09331832
"89429" "LAYING" 26 -0.09658875
"89430" "LAYING" 26 -0.08232213
"89431" "LAYING" 26 -0.08586107
"89432" "LAYING" 26 -0.09244362
"89433" "LAYING" 26 -0.09478734
"89434" "LAYING" 26 -0.08075332
"89435" "LAYING" 26 -0.0799269
"89436" "LAYING" 26 -0.09124478
"89437" "LAYING" 26 -0.09252295
"89438" "LAYING" 26 -0.08675789
"89439" "LAYING" 26 -0.08532328
"89440" "LAYING" 26 -0.08844168
"89441" "LAYING" 26 -0.0867873
"89442" "LAYING" 26 -0.09833927
"89443" "LAYING" 26 -0.07772362
"89444" "LAYING" 26 -0.09225528
"89445" "LAYING" 26 -0.07786205
"89446" "LAYING" 26 -0.08906422
"89447" "LAYING" 26 -0.4161359
"89448" "LAYING" 26 0.01181227
"89449" "LAYING" 26 0.006922118
"89450" "LAYING" 26 -0.008002893
"89451" "LAYING" 26 -0.005619847
"89452" "LAYING" 26 0.007931765
"89453" "LAYING" 26 -0.0002267288
"89454" "LAYING" 26 0.02081995
"89455" "LAYING" 26 -0.009010449
"89456" "LAYING" 26 -0.002887867
"89457" "LAYING" 26 -0.009699476
"89458" "LAYING" 26 0.009032565
"89459" "LAYING" 26 0.02189097
"89460" "LAYING" 26 -0.007390746
"89461" "LAYING" 26 0.001298624
"89462" "LAYING" 26 0.001086959
"89463" "LAYING" 26 -0.007384248
"89464" "LAYING" 26 -0.4157517
"89465" "LAYING" 26 0.04370874
"89466" "LAYING" 26 0.01513333
"89467" "LAYING" 26 -0.00101959
"89468" "LAYING" 26 -0.001646868
"89469" "LAYING" 26 0.004503331
"89470" "LAYING" 26 -0.009753463
"89471" "LAYING" 26 -0.003925722
"89472" "LAYING" 26 -0.005024042
"89473" "LAYING" 26 -0.002025347
"89474" "LAYING" 26 0.003589845
"89475" "LAYING" 26 0.003909956
"89476" "LAYING" 26 -0.009666569
"89477" "LAYING" 26 0.002970928
"89478" "LAYING" 26 -5.646243e-05
"89479" "LAYING" 26 -0.005374793
"89480" "LAYING" 26 0.0101498
"89481" "LAYING" 26 -0.3640563
"89482" "LAYING" 26 0.03881241
"89483" "LAYING" 26 0.01003734
"89484" "LAYING" 26 -0.004857525
"89485" "LAYING" 26 0.004319038
"89486" "LAYING" 26 -0.006695474
"89487" "LAYING" 26 -0.001927789
"89488" "LAYING" 26 0.003589929
"89489" "LAYING" 26 0.001834015
"89490" "LAYING" 26 0.003150405
"89491" "LAYING" 26 0.00183261
"89492" "LAYING" 26 -0.006755661
"89493" "LAYING" 26 -0.006544773
"89494" "LAYING" 26 -0.003811448
"89495" "LAYING" 26 0.002053635
"89496" "LAYING" 26 -0.0008977284
"89497" "LAYING" 26 0.001008311
"89498" "LAYING" 26 0.002426089
"89499" "LAYING" 26 0.01229298
"89500" "LAYING" 26 -0.2275054
"89501" "LAYING" 26 0.05628682
"89502" "LAYING" 26 0.0010509
"89503" "LAYING" 26 -0.007856473
"89504" "LAYING" 26 -0.0007649252
"89505" "LAYING" 26 -0.00579023
"89506" "LAYING" 26 0.008491903
"89507" "LAYING" 26 -0.000908568
"89508" "LAYING" 26 -0.005509272
"89509" "LAYING" 26 -0.001947174
"89510" "LAYING" 26 0.01167895
"89511" "LAYING" 26 0.008231496
"89512" "LAYING" 26 -0.005486114
"89513" "LAYING" 26 -0.004953448
"89514" "LAYING" 26 0.002866707
"89515" "LAYING" 26 -0.0002956293
"89516" "LAYING" 26 -0.0001416761
"89517" "LAYING" 26 0.0007066422
"89518" "LAYING" 26 -0.01101526
"89519" "LAYING" 26 0.01464001
"89520" "LAYING" 26 -0.007340023
"89521" "LAYING" 26 0.005783795
"89522" "LAYING" 26 -0.004137101
"89523" "LAYING" 26 0.07399307
"89524" "LAYING" 26 0.03168246
"89525" "LAYING" 26 0.06298901
"89526" "LAYING" 26 0.04530732
"89527" "LAYING" 26 0.01089616
"89528" "LAYING" 26 0.008469098
"89529" "LAYING" 26 -0.004745461
"89530" "LAYING" 26 0.0009251374
"89531" "LAYING" 26 -0.006517689
"89532" "LAYING" 26 -0.002840779
"89533" "LAYING" 26 -0.007297596
"89534" "LAYING" 26 0.01158662
"89535" "LAYING" 26 0.00285019
"89536" "LAYING" 26 -0.0009385304
"89537" "LAYING" 26 -0.001299637
"89538" "LAYING" 26 -0.005324604
"89539" "LAYING" 26 -0.007099439
"89540" "LAYING" 26 0.2042913
"89541" "LAYING" 26 0.1701822
"89542" "LAYING" 26 0.08164995
"89543" "LAYING" 26 0.0303314
"89544" "LAYING" 26 -0.00899854
"89545" "LAYING" 26 -0.01149589
"89546" "LAYING" 26 -0.005705127
"89547" "LAYING" 26 -0.009723623
"89548" "LAYING" 26 -0.009215633
"89549" "LAYING" 26 0.0002763198
"89550" "LAYING" 26 -0.002152303
"89551" "LAYING" 26 -0.001850338
"89552" "LAYING" 26 -0.001107834
"89553" "LAYING" 26 0.01644465
"89554" "LAYING" 26 0.02662305
"89555" "LAYING" 26 -0.00595024
"89556" "LAYING" 26 0.005684089
"89557" "LAYING" 26 -0.1060806
"89558" "LAYING" 26 0.08776378
"89559" "LAYING" 26 0.08834244
"89560" "LAYING" 26 0.05618747
"89561" "LAYING" 26 0.02553001
"89562" "LAYING" 26 0.01219185
"89563" "LAYING" 26 -0.005919597
"89564" "LAYING" 26 -0.006702844
"89565" "LAYING" 26 -0.007292812
"89566" "LAYING" 26 0.0002434831
"89567" "LAYING" 26 -0.002011949
"89568" "LAYING" 26 0.005097515
"89569" "LAYING" 26 -0.001142422
"89570" "LAYING" 26 0.004169694
"89571" "LAYING" 26 -0.001346927
"89572" "LAYING" 26 -0.002823663
"89573" "LAYING" 26 -0.001046911
"89574" "LAYING" 26 -0.001319205
"89575" "LAYING" 26 0.002555094
"89576" "LAYING" 26 0.1710526
"89577" "LAYING" 26 0.1220479
"89578" "LAYING" 26 0.05155583
"89579" "LAYING" 26 0.003017022
"89580" "LAYING" 26 -0.006602602
"89581" "LAYING" 26 -0.008013364
"89582" "LAYING" 26 -0.00317808
"89583" "LAYING" 26 0.00400801
"89584" "LAYING" 26 -0.00379457
"89585" "LAYING" 26 -0.0008625976
"89586" "LAYING" 26 0.002271199
"89587" "LAYING" 26 -0.002187334
"89588" "LAYING" 26 0.005068879
"89589" "LAYING" 26 0.006661654
"89590" "LAYING" 26 0.007463087
"89591" "LAYING" 26 0.001847115
"89592" "LAYING" 26 0.0002437913
"89593" "LAYING" 26 0.004046372
"89594" "LAYING" 26 -0.002930271
"89595" "LAYING" 26 0.001316815
"89596" "LAYING" 26 -0.001489985
"89597" "LAYING" 26 0.002115615
"89598" "LAYING" 26 0.007551688
"89599" "LAYING" 26 0.7285839
"89600" "LAYING" 26 0.7712939
"89601" "LAYING" 26 0.7703499
"89602" "LAYING" 26 0.7679299
"89603" "LAYING" 26 0.7695132
"89604" "LAYING" 26 0.7702942
"89605" "LAYING" 26 0.765271
"89606" "LAYING" 26 0.7674528
"89607" "LAYING" 26 0.767012
"89608" "LAYING" 26 0.7699159
"89609" "LAYING" 26 0.7655312
"89610" "LAYING" 26 0.7678453
"89611" "LAYING" 26 0.7672057
"89612" "LAYING" 26 0.7696664
"89613" "LAYING" 26 0.7707908
"89614" "LAYING" 26 0.7692371
"89615" "LAYING" 26 0.761051
"89616" "LAYING" 26 0.856892
"89617" "LAYING" 26 0.8387645
"89618" "LAYING" 26 0.8342343
"89619" "LAYING" 26 0.8350246
"89620" "LAYING" 26 0.8370082
"89621" "LAYING" 26 0.8333556
"89622" "LAYING" 26 0.8327043
"89623" "LAYING" 26 0.8323546
"89624" "LAYING" 26 0.8226939
"89625" "LAYING" 26 0.8300509
"89626" "LAYING" 26 0.8322602
"89627" "LAYING" 26 0.8353083
"89628" "LAYING" 26 0.8318617
"89629" "LAYING" 26 0.8304413
"89630" "LAYING" 26 0.8349585
"89631" "LAYING" 26 0.8325823
"89632" "LAYING" 26 0.8314178
"89633" "LAYING" 26 0.8518915
"89634" "LAYING" 26 0.8245468
"89635" "LAYING" 26 0.8192937
"89636" "LAYING" 26 0.8219368
"89637" "LAYING" 26 0.82541
"89638" "LAYING" 26 0.8140727
"89639" "LAYING" 26 0.8225759
"89640" "LAYING" 26 0.8203905
"89641" "LAYING" 26 0.8213949
"89642" "LAYING" 26 0.8202864
"89643" "LAYING" 26 0.8211777
"89644" "LAYING" 26 0.8242505
"89645" "LAYING" 26 0.823633
"89646" "LAYING" 26 0.8180495
"89647" "LAYING" 26 0.8214993
"89648" "LAYING" 26 0.822496
"89649" "LAYING" 26 0.8180798
"89650" "LAYING" 26 0.8186289
"89651" "LAYING" 26 0.8179922
"89652" "LAYING" 26 0.8636988
"89653" "LAYING" 26 0.8494419
"89654" "LAYING" 26 0.843397
"89655" "LAYING" 26 0.8442698
"89656" "LAYING" 26 0.847894
"89657" "LAYING" 26 0.8459268
"89658" "LAYING" 26 0.8429091
"89659" "LAYING" 26 0.8433784
"89660" "LAYING" 26 0.8406512
"89661" "LAYING" 26 0.840094
"89662" "LAYING" 26 0.8415806
"89663" "LAYING" 26 0.8376831
"89664" "LAYING" 26 0.8384071
"89665" "LAYING" 26 0.8423445
"89666" "LAYING" 26 0.8499685
"89667" "LAYING" 26 0.8437043
"89668" "LAYING" 26 0.8441828
"89669" "LAYING" 26 0.8433101
"89670" "LAYING" 26 0.8456004
"89671" "LAYING" 26 0.840143
"89672" "LAYING" 26 0.8418167
"89673" "LAYING" 26 0.837351
"89674" "LAYING" 26 0.8397718
"89675" "LAYING" 26 -0.113166
"89676" "LAYING" 26 -0.01510577
"89677" "LAYING" 26 0.00474574
"89678" "LAYING" 26 -0.002411832
"89679" "LAYING" 26 0.001336537
"89680" "LAYING" 26 0.003978983
"89681" "LAYING" 26 -0.003419374
"89682" "LAYING" 26 0.0002885083
"89683" "LAYING" 26 -0.003155766
"89684" "LAYING" 26 -0.0006066501
"89685" "LAYING" 26 -0.003871749
"89686" "LAYING" 26 0.002258829
"89687" "LAYING" 26 0.002983333
"89688" "LAYING" 26 0.0002911743
"89689" "LAYING" 26 0.001928862
"89690" "LAYING" 26 0.0009093039
"89691" "LAYING" 26 -0.007174622
"89692" "LAYING" 26 0.08436645
"89693" "LAYING" 26 -0.03758557
"89694" "LAYING" 26 -0.001270983
"89695" "LAYING" 26 0.002275239
"89696" "LAYING" 26 0.001015541
"89697" "LAYING" 26 -0.002162451
"89698" "LAYING" 26 -0.002671651
"89699" "LAYING" 26 -0.002930437
"89700" "LAYING" 26 -0.0118856
"89701" "LAYING" 26 -0.002897455
"89702" "LAYING" 26 0.001061832
"89703" "LAYING" 26 0.004782698
"89704" "LAYING" 26 0.0008771314
"89705" "LAYING" 26 -0.0005964448
"89706" "LAYING" 26 0.003779448
"89707" "LAYING" 26 0.002048087
"89708" "LAYING" 26 -0.0003190687
"89709" "LAYING" 26 -0.02733383
"89710" "LAYING" 26 -0.01292749
"89711" "LAYING" 26 0.004064908
"89712" "LAYING" 26 -0.001072271
"89713" "LAYING" 26 0.002853172
"89714" "LAYING" 26 -0.007103122
"89715" "LAYING" 26 0.002414348
"89716" "LAYING" 26 -0.001183026
"89717" "LAYING" 26 -0.0006407667
"89718" "LAYING" 26 -0.0007020235
"89719" "LAYING" 26 -0.0003687078
"89720" "LAYING" 26 0.002839738
"89721" "LAYING" 26 0.00132626
"89722" "LAYING" 26 -0.002717185
"89723" "LAYING" 26 0.0011742
"89724" "LAYING" 26 0.00130989
"89725" "LAYING" 26 -0.002331279
"89726" "LAYING" 26 -0.001757486
"89727" "LAYING" 26 -0.00257111
"89728" "LAYING" 26 0.03150324
"89729" "LAYING" 26 -0.02426784
"89730" "LAYING" 26 0.002910617
"89731" "LAYING" 26 0.000110844
"89732" "LAYING" 26 0.00299539
"89733" "LAYING" 26 0.001134707
"89734" "LAYING" 26 -0.001711467
"89735" "LAYING" 26 -0.0004930779
"89736" "LAYING" 26 -0.004666177
"89737" "LAYING" 26 -0.004366527
"89738" "LAYING" 26 -0.002958016
"89739" "LAYING" 26 -0.005891614
"89740" "LAYING" 26 -0.004362719
"89741" "LAYING" 26 -0.0005140834
"89742" "LAYING" 26 0.007029739
"89743" "LAYING" 26 0.0009524983
"89744" "LAYING" 26 0.0007884538
"89745" "LAYING" 26 -0.0001733375
"89746" "LAYING" 26 0.002362881
"89747" "LAYING" 26 -0.004514546
"89748" "LAYING" 26 -0.0005290308
"89749" "LAYING" 26 -0.004762465
"89750" "LAYING" 26 -0.002419581
"89751" "LAYING" 26 -0.02721092
"89752" "LAYING" 26 0.002073007
"89753" "LAYING" 26 -0.03994509
"89754" "LAYING" 26 -0.007106341
"89755" "LAYING" 26 -0.0006733753
"89756" "LAYING" 26 -0.009861508
"89757" "LAYING" 26 0.01174331
"89758" "LAYING" 26 0.0304038
"89759" "LAYING" 26 0.00343813
"89760" "LAYING" 26 0.01204299
"89761" "LAYING" 26 0.001772553
"89762" "LAYING" 26 -0.03039873
"89763" "LAYING" 26 0.01940449
"89764" "LAYING" 26 -0.004078387
"89765" "LAYING" 26 0.009698076
"89766" "LAYING" 26 0.001581874
"89767" "LAYING" 26 0.007787221
"89768" "LAYING" 26 -0.01776534
"89769" "LAYING" 26 -0.06013367
"89770" "LAYING" 26 -0.07061362
"89771" "LAYING" 26 -0.02620145
"89772" "LAYING" 26 -0.02316334
"89773" "LAYING" 26 0.003174692
"89774" "LAYING" 26 -0.01804829
"89775" "LAYING" 26 0.003336574
"89776" "LAYING" 26 0.009897885
"89777" "LAYING" 26 -0.007263454
"89778" "LAYING" 26 0.004361478
"89779" "LAYING" 26 0.0252836
"89780" "LAYING" 26 -0.0178934
"89781" "LAYING" 26 0.05712979
"89782" "LAYING" 26 -0.03032609
"89783" "LAYING" 26 0.01309958
"89784" "LAYING" 26 0.03302919
"89785" "LAYING" 26 0.08844455
"89786" "LAYING" 26 0.04106881
"89787" "LAYING" 26 -0.03845299
"89788" "LAYING" 26 -0.02368655
"89789" "LAYING" 26 -0.03658419
"89790" "LAYING" 26 0.005819305
"89791" "LAYING" 26 -0.005768859
"89792" "LAYING" 26 0.003483622
"89793" "LAYING" 26 -0.009017693
"89794" "LAYING" 26 -0.002606111
"89795" "LAYING" 26 0.003697483
"89796" "LAYING" 26 0.003683074
"89797" "LAYING" 26 0.01062673
"89798" "LAYING" 26 0.0002396154
"89799" "LAYING" 26 -0.01831452
"89800" "LAYING" 26 0.008777153
"89801" "LAYING" 26 -0.001393634
"89802" "LAYING" 26 -0.002119285
"89803" "LAYING" 26 0.02580434
"89804" "LAYING" 26 -0.1341501
"89805" "LAYING" 26 -0.09924761
"89806" "LAYING" 26 -0.03832808
"89807" "LAYING" 26 -0.0320203
"89808" "LAYING" 26 -0.01622482
"89809" "LAYING" 26 0.00239064
"89810" "LAYING" 26 0.01892522
"89811" "LAYING" 26 0.02747083
"89812" "LAYING" 26 -0.01346206
"89813" "LAYING" 26 0.008578423
"89814" "LAYING" 26 0.01036745
"89815" "LAYING" 26 -0.01597924
"89816" "LAYING" 26 -0.01526596
"89817" "LAYING" 26 -0.01396386
"89818" "LAYING" 26 0.007405619
"89819" "LAYING" 26 0.007358251
"89820" "LAYING" 26 -0.007249939
"89821" "LAYING" 26 0.02148804
"89822" "LAYING" 26 0.001597243
"89823" "LAYING" 26 0.01248437
"89824" "LAYING" 26 -0.01642569
"89825" "LAYING" 26 0.02108688
"89826" "LAYING" 26 -0.004137649
"89827" "LAYING" 26 0.7050359
"89828" "LAYING" 26 0.6440968
"89829" "LAYING" 26 0.6658272
"89830" "LAYING" 26 0.6505512
"89831" "LAYING" 26 0.6669244
"89832" "LAYING" 26 0.6607279
"89833" "LAYING" 26 0.6581937
"89834" "LAYING" 26 0.6590342
"89835" "LAYING" 26 0.6561799
"89836" "LAYING" 26 0.6629023
"89837" "LAYING" 26 0.6600953
"89838" "LAYING" 26 0.6601507
"89839" "LAYING" 26 0.6644949
"89840" "LAYING" 26 0.6599612
"89841" "LAYING" 26 0.659242
"89842" "LAYING" 26 0.655999
"89843" "LAYING" 26 0.6543526
"89844" "LAYING" 26 0.5405612
"89845" "LAYING" 26 0.5609556
"89846" "LAYING" 26 0.5682196
"89847" "LAYING" 26 0.5700941
"89848" "LAYING" 26 0.569991
"89849" "LAYING" 26 0.5647723
"89850" "LAYING" 26 0.5728927
"89851" "LAYING" 26 0.5728994
"89852" "LAYING" 26 0.5713416
"89853" "LAYING" 26 0.5742105
"89854" "LAYING" 26 0.5673235
"89855" "LAYING" 26 0.5751233
"89856" "LAYING" 26 0.5746389
"89857" "LAYING" 26 0.5760985
"89858" "LAYING" 26 0.5678218
"89859" "LAYING" 26 0.5763496
"89860" "LAYING" 26 0.5744706
"89861" "LAYING" 26 0.5424604
"89862" "LAYING" 26 0.5997353
"89863" "LAYING" 26 0.6014086
"89864" "LAYING" 26 0.6012397
"89865" "LAYING" 26 0.6028722
"89866" "LAYING" 26 0.6013176
"89867" "LAYING" 26 0.5984904
"89868" "LAYING" 26 0.6030932
"89869" "LAYING" 26 0.5981017
"89870" "LAYING" 26 0.6062186
"89871" "LAYING" 26 0.6048371
"89872" "LAYING" 26 0.6084615
"89873" "LAYING" 26 0.6012452
"89874" "LAYING" 26 0.6114411
"89875" "LAYING" 26 0.6051305
"89876" "LAYING" 26 0.6052924
"89877" "LAYING" 26 0.6126812
"89878" "LAYING" 26 0.6139998
"89879" "LAYING" 26 0.6053433
"89880" "LAYING" 26 0.5564263
"89881" "LAYING" 26 0.5614175
"89882" "LAYING" 26 0.5736775
"89883" "LAYING" 26 0.5679772
"89884" "LAYING" 26 0.5687638
"89885" "LAYING" 26 0.5703846
"89886" "LAYING" 26 0.5724741
"89887" "LAYING" 26 0.5686157
"89888" "LAYING" 26 0.5698146
"89889" "LAYING" 26 0.5751202
"89890" "LAYING" 26 0.5751523
"89891" "LAYING" 26 0.5745526
"89892" "LAYING" 26 0.5678327
"89893" "LAYING" 26 0.5653172
"89894" "LAYING" 26 0.5757812
"89895" "LAYING" 26 0.5749364
"89896" "LAYING" 26 0.5720335
"89897" "LAYING" 26 0.5743199
"89898" "LAYING" 26 0.5617121
"89899" "LAYING" 26 0.5813447
"89900" "LAYING" 26 0.5780476
"89901" "LAYING" 26 0.5705694
"89902" "LAYING" 26 0.5649992
"89903" "LAYING" 26 0.1778174
"89904" "LAYING" 26 -0.0192323
"89905" "LAYING" 26 0.009365813
"89906" "LAYING" 26 -0.008293968
"89907" "LAYING" 26 0.005436806
"89908" "LAYING" 26 -0.0001316108
"89909" "LAYING" 26 -0.00240403
"89910" "LAYING" 26 -0.001262119
"89911" "LAYING" 26 -0.002947602
"89912" "LAYING" 26 0.004429153
"89913" "LAYING" 26 -0.0008569942
"89914" "LAYING" 26 -0.002186779
"89915" "LAYING" 26 0.001161724
"89916" "LAYING" 26 -0.00158166
"89917" "LAYING" 26 -0.001439457
"89918" "LAYING" 26 -0.004773255
"89919" "LAYING" 26 -0.007784808
"89920" "LAYING" 26 0.05659155
"89921" "LAYING" 26 0.005882855
"89922" "LAYING" 26 0.004519096
"89923" "LAYING" 26 0.0009291712
"89924" "LAYING" 26 0.001301305
"89925" "LAYING" 26 -0.005361396
"89926" "LAYING" 26 0.004008744
"89927" "LAYING" 26 0.003391511
"89928" "LAYING" 26 0.002543717
"89929" "LAYING" 26 0.001704504
"89930" "LAYING" 26 -0.006374855
"89931" "LAYING" 26 0.001095896
"89932" "LAYING" 26 -0.0003410816
"89933" "LAYING" 26 0.002027797
"89934" "LAYING" 26 -0.006829437
"89935" "LAYING" 26 0.001620844
"89936" "LAYING" 26 0.001443642
"89937" "LAYING" 26 0.08223969
"89938" "LAYING" 26 -0.005512849
"89939" "LAYING" 26 0.001753089
"89940" "LAYING" 26 -0.001066908
"89941" "LAYING" 26 -0.000124899
"89942" "LAYING" 26 -0.00157259
"89943" "LAYING" 26 -0.005875163
"89944" "LAYING" 26 -0.0004038264
"89945" "LAYING" 26 -0.005452354
"89946" "LAYING" 26 0.00351677
"89947" "LAYING" 26 0.001142424
"89948" "LAYING" 26 0.004512304
"89949" "LAYING" 26 -0.002276228
"89950" "LAYING" 26 0.007506843
"89951" "LAYING" 26 0.0009506688
"89952" "LAYING" 26 0.002960808
"89953" "LAYING" 26 0.008420892
"89954" "LAYING" 26 0.01044064
"89955" "LAYING" 26 5.110564e-05
